id,document_id,line_item_id,total_price,status,description,created_at,updated_at,is_accepted,accepted_on,vendor_id,rejected_on,rushed,deadline,batch_no,shipped_at,production_time,ship_accuracy,ship_rating,quantity,unit_price,additional_cost,paid,origin,invoice_id,default_production_time,product,vendor
546,547,1981,425.0000,3,,2019-01-09 19:50:31,2019-04-12 03:59:45,1,2019-01-24 08:36:41,322,NULL,0,NULL,2019-W1-1,2019-04-12 03:59:45,78,48,negative,50,8.50,0.00,1,0,3715,30,Strapback - 6 Panel - 50pcs,Hidy Zhao
547,548,1853,288.0000,3,,2019-01-09 19:53:14,2019-03-22 09:51:15,1,2019-01-24 08:41:01,322,NULL,0,NULL,2019-W1-1,2019-03-22 09:51:15,57,27,negative,30,9.60,0.00,1,0,3669,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
549,550,1979,405.0000,3,,2019-01-10 14:10:42,2019-03-22 09:57:28,1,2019-01-24 08:37:27,322,NULL,0,NULL,2019-W1-2,2019-03-22 09:57:28,57,27,negative,1,405.00,0.00,1,0,3713,30,Begin Proofing,Hidy Zhao
550,551,1980,395.0000,3,,2019-01-11 15:27:30,2019-03-15 09:00:14,1,2019-01-24 08:36:57,322,NULL,0,NULL,2019-W1-2,2019-03-15 09:00:14,50,20,negative,1,395.00,0.00,1,0,3714,30,Begin Proofing,Hidy Zhao
551,552,2007,385.0000,3,,2019-01-11 19:49:52,2019-03-22 09:58:27,1,2019-01-24 08:33:14,322,NULL,0,NULL,2019-W1-2,2019-03-22 09:58:27,57,27,negative,50,7.70,0.00,1,0,3724,30,Custom Dad Cap - 50pcs,Hidy Zhao
552,553,2009,35.0000,3,,2019-01-11 21:03:42,2019-02-28 10:12:18,1,2019-01-24 08:46:25,322,NULL,0,NULL,2019-W1-2,2019-02-28 10:12:18,35,5,negative,100,0.35,0.00,1,0,3725,30,Beanie Hat - Custom Embellishment - 100pcs,Hidy Zhao
553,554,2010,35.0000,3,,2019-01-11 21:03:56,2019-03-11 08:51:50,1,2019-01-24 08:46:05,322,NULL,0,NULL,2019-W1-2,2019-03-11 08:51:50,46,16,negative,100,0.35,0.00,1,0,3725,30,Beanie Hat - Custom Embellishment - 100pcs,Hidy Zhao
554,555,2011,17.5000,3,,2019-01-11 21:04:08,2019-02-28 10:11:30,1,2019-01-24 08:45:51,322,NULL,0,NULL,2019-W1-2,2019-02-28 10:11:30,35,5,negative,50,0.35,0.00,1,0,3725,30,Beanie Hat - Custom Embellishment - 50pcs,Hidy Zhao
555,556,1998,240.0000,3,,2019-01-12 17:40:59,2019-03-22 09:54:55,1,2019-01-24 08:45:31,322,NULL,0,NULL,2019-W1-2,2019-03-22 09:54:55,57,27,negative,50,4.80,0.00,1,0,3721,30,Beanie Hat - Custom Embellishment - 50pcs,Hidy Zhao
556,557,2026,288.0000,3,,2019-01-15 15:30:01,2019-04-12 03:56:28,1,2019-01-24 08:32:45,322,NULL,0,NULL,2019-W2-1,2019-04-12 03:56:28,78,48,negative,30,9.60,0.00,1,0,3730,30,Trucker Mesh - 6 Panel - 30pcs,Hidy Zhao
557,558,1996,1400.0000,3,,2019-01-15 18:53:31,2019-04-24 09:55:08,1,2019-01-24 08:36:21,322,NULL,0,NULL,2019-W2-1,2019-04-24 09:55:08,90,60,negative,250,5.60,0.00,1,0,3720,30,Strapback - 5 Panel - 250pcs,Hidy Zhao
558,559,2003,885.0000,3,,2019-01-15 18:53:42,2019-04-12 04:04:21,1,2019-01-24 08:36:05,322,NULL,0,NULL,2019-W2-1,2019-04-12 04:04:21,78,48,negative,150,5.90,0.00,1,0,3720,30,Strapback - 6 Panel - Custom QTY,Hidy Zhao
560,561,2004,385.0000,3,,2019-01-15 18:57:07,2019-04-30 11:18:12,1,2019-01-24 08:35:00,322,NULL,0,NULL,2019-W2-1,2019-04-30 11:18:12,96,66,negative,50,7.70,0.00,1,0,3723,30,End of Year Special - 50pcs,Hidy Zhao
561,562,2005,78.0000,3,,2019-01-15 18:57:20,2019-03-29 10:02:05,1,2019-01-24 08:34:13,322,NULL,0,NULL,2019-W2-1,2019-03-29 10:02:05,64,34,negative,60,1.30,0.00,1,0,3723,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
562,563,1983,17.5000,3,,2019-01-15 18:59:15,2019-03-01 10:14:11,1,2019-01-24 08:45:15,322,NULL,0,NULL,2019-W2-1,2019-03-01 10:14:11,36,6,negative,1,17.50,0.00,1,0,3716,30,Begin Proofing,Hidy Zhao
563,564,1945,680.0000,3,,2019-01-15 19:17:17,2019-04-30 11:13:38,1,2019-01-18 07:58:35,322,NULL,0,NULL,2019-W2-1,2019-04-30 11:13:38,102,72,negative,100,6.80,0.00,1,0,3701,30,Custom Camp Cap - 5 Panel - 100pcs,Hidy Zhao
564,565,2032,282.0000,3,,2019-01-15 20:51:15,2019-04-01 10:16:33,1,2019-01-24 08:32:22,322,NULL,0,NULL,2019-W2-1,2019-04-01 10:16:33,67,37,negative,30,9.40,0.00,1,0,3732,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
565,566,2000,294.0000,3,,2019-01-15 21:18:04,2019-04-24 09:58:53,1,2019-01-24 08:35:34,322,NULL,0,NULL,2019-W2-1,2019-04-24 09:58:53,90,60,negative,30,9.80,0.00,1,0,3722,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
566,567,2001,294.0000,3,,2019-01-15 21:18:19,2019-04-30 11:15:47,1,2019-01-24 08:35:20,322,NULL,0,NULL,2019-W2-1,2019-04-30 11:15:47,96,66,negative,30,9.80,0.00,1,0,3722,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
567,568,2041,385.0000,3,,2019-01-16 15:46:25,2019-04-30 11:15:01,1,2019-01-24 08:42:57,322,NULL,0,NULL,2019-W2-1,2019-04-30 11:15:01,96,66,negative,50,7.70,0.00,1,0,3735,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
568,569,2034,294.0000,3,,2019-01-16 16:10:16,2019-04-12 04:03:06,1,2019-01-24 08:30:19,322,NULL,0,NULL,2019-W2-1,2019-04-12 04:03:06,78,48,negative,30,9.80,0.00,1,0,3733,30,Custom Dad Cap - 30pcs,Hidy Zhao
569,570,1280,385.0000,3,,2019-01-16 16:13:09,2019-04-24 09:56:27,1,2019-01-24 08:41:21,322,NULL,0,NULL,2019-W2-1,2019-04-24 09:56:27,90,60,negative,1,385.00,0.00,1,0,3474,30,Begin Proofing,Hidy Zhao
570,571,2036,294.0000,3,,2019-01-16 18:07:41,2019-04-30 11:16:20,1,2019-01-24 08:31:54,322,NULL,0,NULL,2019-W2-1,2019-04-30 11:16:20,96,66,negative,30,9.80,160.00,1,0,3734,30,Custom Dad Cap - 30pcs,Hidy Zhao
571,572,2013,385.0000,3,,2019-01-17 03:31:29,2019-12-23 18:15:05,1,2019-01-24 08:31:35,322,NULL,0,NULL,2019-W2-1,NULL,0,NULL,NULL,50,7.70,0.00,1,0,3726,30,Strapback - 6 Panel - 50pcs,Hidy Zhao
572,573,2055,48.7500,6,,2019-01-17 15:52:41,2019-11-27 18:49:35,1,2019-01-24 08:26:00,322,NULL,1,2019-01-28 08:00:00,2019-W2-2,NULL,0,NULL,NULL,75,0.65,0.00,1,0,3738,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
573,574,2050,19.5000,3,,2019-01-18 19:29:24,2019-03-29 10:00:20,1,2019-02-15 07:00:14,322,NULL,0,NULL,2019-W2-2,2019-03-29 10:00:20,42,12,negative,30,0.65,0.00,1,0,3737,30,Beanie Hat - Custom Embellishment - 30pcs,Hidy Zhao
574,575,2047,279.0000,3,,2019-01-18 21:06:46,2019-03-22 09:47:58,1,2019-02-15 07:03:59,322,NULL,0,NULL,2019-W2-2,2019-03-22 09:47:58,35,5,negative,30,9.30,0.00,1,0,3736,30,Strapback - 6 Panel - 30pcs,Hidy Zhao
575,576,2069,67.5000,3,,2019-01-20 02:26:00,2019-03-04 01:22:15,1,2019-02-14 09:52:17,322,NULL,1,2019-03-01 08:00:00,2019-W2-2,2019-03-04 01:22:15,18,13,negative,45,1.50,0.00,1,0,3744,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
576,577,2072,65.0000,3,,2019-01-20 18:48:57,2019-04-12 04:10:55,1,2019-02-15 07:01:44,322,NULL,0,NULL,2019-W3-2,2019-04-12 04:10:55,56,26,negative,100,0.65,0.00,1,0,3745,30,Beanie Hat - Custom Embellishment - 100pcs,Hidy Zhao
577,578,2028,325.0000,3,,2019-01-20 19:57:25,2019-04-12 03:58:23,1,2019-02-15 07:03:39,322,NULL,0,NULL,2019-W3-2,2019-04-12 03:58:23,56,26,negative,50,6.50,0.00,1,0,3731,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
578,579,1987,282.0000,3,,2019-01-21 18:52:03,2019-04-30 11:18:29,1,2019-02-15 07:03:17,322,NULL,0,NULL,2019-W3-1,2019-04-30 11:18:29,74,44,negative,30,9.40,0.00,1,0,3718,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
579,580,2064,282.0000,3,,2019-01-22 18:30:39,2019-03-22 09:51:45,1,2019-02-15 07:04:44,322,NULL,0,NULL,2019-W3-1,2019-03-22 09:51:45,35,5,negative,30,9.40,0.00,1,0,3742,30,Strapback - 6 Panel - 30pcs,Hidy Zhao
580,581,1425,405.0000,3,,2019-01-22 23:48:07,2019-03-29 10:03:47,1,2019-02-15 07:02:52,322,NULL,0,NULL,2019-W3-1,2019-03-29 10:03:47,42,12,negative,50,8.10,0.00,1,0,3523,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
581,582,2062,45.0000,3,,2019-01-23 15:09:42,2019-04-12 04:07:59,1,2019-02-15 07:04:22,322,NULL,0,NULL,2019-W3-1,2019-04-12 04:07:59,56,26,negative,1,45.00,0.00,1,0,3741,30,Custom Sample Production Hat,Hidy Zhao
582,583,2058,185.0000,3,,2019-01-24 19:33:41,2019-04-12 04:10:30,1,2019-02-15 07:01:23,322,NULL,0,NULL,2019-W3-2,2019-04-12 04:10:30,56,26,negative,100,1.85,0.00,1,0,3739,30,Beanie Hat - Custom Embellishment - 100pcs,Hidy Zhao
583,584,2108,395.0000,3,,2019-01-27 22:32:05,2019-04-24 09:56:46,1,2019-02-15 07:08:47,322,NULL,0,NULL,2019-W4-2,2019-04-24 09:56:46,68,38,negative,50,7.90,0.00,1,0,3759,30,Strapback - 6 Panel - 50pcs,Hidy Zhao
584,585,2106,405.0000,3,,2019-01-28 15:48:41,2019-03-22 09:45:58,1,2019-02-15 07:08:20,322,NULL,0,NULL,2019-W4-1,2019-03-22 09:45:58,35,5,negative,50,8.10,0.00,1,0,3758,30,Strapback - 6 Panel - 50pcs,Hidy Zhao
585,586,2104,282.0000,3,,2019-01-28 20:22:20,2019-03-15 08:55:26,1,2019-02-15 07:07:56,322,NULL,0,NULL,2019-W4-1,2019-03-15 08:55:26,28,-2,positive,30,9.40,0.00,1,0,3757,30,Snapback - 6 Panel - 30pcs,Hidy Zhao
586,587,2087,279.0000,3,,2019-01-28 22:45:54,2019-03-22 09:37:50,1,2019-02-15 07:07:13,322,NULL,0,NULL,2019-W4-1,2019-03-22 09:37:50,35,5,negative,30,9.30,0.00,1,0,3749,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
587,588,2066,303.0000,3,,2019-01-28 22:49:25,2019-03-22 09:38:28,1,2019-02-15 07:05:30,322,NULL,0,NULL,2019-W4-1,2019-03-22 09:38:28,35,5,negative,30,10.10,0.00,1,0,3743,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
588,589,2067,279.0000,3,,2019-01-28 22:49:35,2019-03-22 09:38:56,1,2019-02-15 07:05:08,322,NULL,0,NULL,2019-W4-1,2019-03-22 09:38:56,35,5,negative,30,9.30,0.00,1,0,3743,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
589,590,2111,1100.0000,3,,2019-01-29 19:03:43,2019-05-06 06:02:04,1,2019-02-15 07:09:17,322,NULL,0,NULL,2019-W4-1,2019-05-06 06:02:04,80,50,negative,200,5.50,0.00,1,0,3760,30,Custom Camp Cap - 5 Panel - Custom QTY,Hidy Zhao
590,591,2079,17.5000,3,,2019-01-29 20:16:12,2019-04-01 10:28:53,1,2019-02-15 07:02:17,322,NULL,0,NULL,2019-W4-1,2019-04-01 10:28:53,45,15,negative,50,0.35,0.00,1,0,3747,30,Beanie Hat - Custom Embellishment - 50pcs,Hidy Zhao
591,592,2091,580.0000,3,,2019-01-30 17:48:55,2019-03-22 09:40:04,1,2019-02-15 07:07:38,322,NULL,0,NULL,2019-W4-1,2019-03-22 09:40:04,35,5,negative,100,5.80,0.00,1,0,3752,30,Strapback - 5 Panel - 100pcs,Hidy Zhao
592,593,2081,269.4000,3,,2019-01-30 22:04:48,2019-03-29 10:03:28,1,2019-02-15 07:06:21,322,NULL,0,NULL,2019-W4-1,2019-03-29 10:03:28,42,12,negative,30,8.98,0.00,1,0,3748,30,Strapback - 6 Panel - 30pcs,Hidy Zhao
593,594,2082,269.4000,3,,2019-01-30 22:05:02,2019-04-12 03:59:13,1,2019-02-15 07:06:36,322,NULL,0,NULL,2019-W4-1,2019-04-12 03:59:13,56,26,negative,30,8.98,0.00,1,0,3748,30,Strapback - 6 Panel - 30pcs,Hidy Zhao
594,595,2083,282.0000,3,,2019-01-30 22:05:15,2019-03-29 10:04:53,1,2019-02-15 07:06:54,322,NULL,0,NULL,2019-W4-1,2019-03-29 10:04:53,42,12,negative,30,9.40,0.00,1,0,3748,30,Strapback - 6 Panel - 30pcs,Hidy Zhao
595,596,2117,291.0000,3,,2019-01-30 22:31:29,2019-03-22 09:39:18,1,2019-02-15 07:10:41,322,NULL,0,NULL,2019-W4-1,2019-03-22 09:39:18,35,5,negative,30,9.70,0.00,1,0,3762,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
596,597,2118,267.0000,3,,2019-01-30 22:31:41,2019-03-22 09:39:35,1,2019-02-15 07:09:54,322,NULL,0,NULL,2019-W4-1,2019-03-22 09:39:35,35,5,negative,30,8.90,0.00,1,0,3762,30,Custom Dad Cap - 30pcs,Hidy Zhao
597,598,2122,325.0000,3,,2019-01-31 17:48:34,2019-03-22 09:47:11,1,2019-02-15 06:58:47,322,NULL,0,NULL,2019-W4-2,2019-03-22 09:47:11,35,5,negative,50,6.50,0.00,1,0,3764,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
598,599,2123,32.5000,3,,2019-01-31 17:48:43,2019-03-27 07:57:27,1,2019-02-15 06:59:34,322,NULL,0,NULL,2019-W4-2,2019-03-27 07:57:27,40,10,negative,50,0.65,0.00,1,0,3764,30,Beanie Hat - Custom Embellishment - 50pcs,Hidy Zhao
599,600,2137,650.0000,3,,2019-02-01 15:22:47,2019-04-24 09:55:35,1,2019-02-15 06:58:03,322,NULL,0,NULL,2019-W4-2,2019-04-24 09:55:35,68,38,negative,100,6.50,0.00,1,0,3768,30,Custom Camp Cap - 5 Panel - 100pcs,Hidy Zhao
600,601,2125,210.0000,3,,2019-02-01 19:14:14,2019-05-17 10:25:01,1,2019-02-14 09:53:02,322,NULL,1,2019-03-01 08:00:00,2019-W4-2,2019-05-17 10:25:01,92,87,negative,600,0.35,0.00,1,0,3765,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
601,602,2095,405.0000,3,,2019-02-04 17:35:07,2019-04-12 03:55:29,1,2019-02-15 06:57:24,322,NULL,0,NULL,2019-W5-1,2019-04-12 03:55:29,56,26,negative,50,8.10,0.00,1,0,3751,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
602,603,2139,39.0000,3,,2019-02-04 17:36:56,2019-03-29 10:01:38,1,2019-02-15 06:56:35,322,NULL,0,NULL,2019-W5-1,2019-03-29 10:01:38,42,12,negative,60,0.65,0.00,1,0,3769,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
603,604,2140,385.0000,3,,2019-02-04 21:02:36,2019-04-12 01:56:26,1,2019-02-15 06:55:57,322,NULL,0,NULL,2019-W5-1,2019-04-12 01:56:26,56,26,negative,50,7.70,0.00,1,0,3769,30,Custom Dad Cap - 50pcs,Hidy Zhao
604,605,2149,325.0000,3,,2019-02-05 19:55:49,2019-03-22 10:00:14,1,2019-02-15 06:55:11,322,NULL,0,NULL,2019-W5-1,2019-03-22 10:00:14,35,5,negative,50,6.50,0.00,1,0,3772,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
605,606,2153,385.0000,3,,2019-02-06 01:10:42,2019-03-22 09:40:47,1,2019-02-14 09:54:45,322,NULL,1,2019-03-20 07:00:00,2019-W5-1,2019-03-22 09:40:47,36,12,negative,50,7.70,0.00,1,0,3774,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
606,607,2154,405.0000,3,,2019-02-06 01:11:00,2019-04-12 04:03:28,1,2019-02-14 09:55:26,322,NULL,1,2019-03-20 07:00:00,2019-W5-1,2019-04-12 04:03:28,57,33,negative,50,8.10,0.00,1,0,3774,30,Strapback - 6 Panel - 50pcs,Hidy Zhao
607,608,2155,405.0000,3,,2019-02-06 01:11:17,2019-03-22 09:59:51,1,2019-02-14 09:55:07,322,NULL,1,2019-03-20 07:00:00,2019-W5-1,2019-03-22 09:59:51,36,12,negative,50,8.10,0.00,1,0,3774,30,Strapback - 5 Panel - 50pcs,Hidy Zhao
608,609,2146,600.0000,3,,2019-02-06 15:50:21,2019-04-30 11:15:25,1,2019-02-15 06:54:32,322,NULL,0,NULL,2019-W5-1,2019-04-30 11:15:25,74,44,negative,100,6.00,0.00,1,0,3771,30,Custom Camp Cap - 5 Panel - 100pcs,Hidy Zhao
609,610,2147,17.5000,3,,2019-02-06 15:50:50,2019-04-24 09:59:30,1,2019-02-15 06:53:58,322,NULL,0,NULL,2019-W5-1,2019-04-24 09:59:30,68,38,negative,50,0.35,0.00,1,0,3771,30,Beanie Hat - Custom Embellishment - 50pcs,Hidy Zhao
610,611,2151,550.0000,3,,2019-02-06 17:00:17,2019-03-22 09:36:57,1,2019-02-15 06:53:14,322,NULL,0,NULL,2019-W5-1,2019-03-22 09:36:57,35,5,negative,100,5.50,0.00,1,0,3773,30,Custom Dad Cap - 100pcs,Hidy Zhao
611,612,2162,32.5000,3,,2019-02-06 19:02:48,2019-03-27 07:56:12,1,2019-02-15 06:52:18,322,NULL,0,NULL,2019-W5-1,2019-03-27 07:56:12,40,10,negative,50,0.65,0.00,1,0,3777,30,Beanie Hat - Custom Embellishment - 50pcs,Hidy Zhao
612,613,2167,15.0000,3,,2019-02-06 19:02:58,2019-04-12 02:03:41,1,2019-02-15 06:51:54,322,NULL,0,NULL,2019-W5-1,2019-04-12 02:03:41,56,26,negative,50,0.30,0.00,1,0,3777,30,Custom Woven Damask Label - CST QTY,Hidy Zhao
613,614,2128,445.0000,3,,2019-02-06 19:06:08,2019-04-30 11:17:53,1,2019-02-15 06:50:39,322,NULL,0,NULL,2019-W5-1,2019-04-30 11:17:53,74,44,negative,50,8.90,0.00,1,0,3766,30,Strapback - 5 Panel - 50pcs,Hidy Zhao
614,615,2170,45.0000,3,,2019-02-07 14:51:40,2019-04-30 11:19:45,1,2019-02-15 06:49:54,322,NULL,0,NULL,2019-W5-2,2019-04-30 11:19:45,74,44,negative,1,45.00,0.00,1,0,3780,30,Custom Sample Production Hat,Hidy Zhao
615,616,2171,45.0000,3,,2019-02-07 14:51:55,2019-04-30 11:20:01,1,2019-02-15 06:49:45,322,NULL,0,NULL,2019-W5-2,2019-04-30 11:20:01,74,44,negative,1,45.00,0.00,1,0,3780,30,Custom Sample Production Hat,Hidy Zhao
616,617,1974,405.0000,3,,2019-02-07 15:50:13,2019-05-10 09:50:45,1,2019-02-15 06:49:17,322,NULL,0,NULL,2019-W5-2,2019-05-10 09:50:45,84,54,negative,1,405.00,0.00,1,0,3711,30,Snapback - 6 Panel - 50pcs,Hidy Zhao
617,618,2168,405.0000,3,,2019-02-07 19:56:35,2019-04-24 09:57:46,1,2019-02-15 06:48:04,322,NULL,0,NULL,2019-W5-2,2019-04-24 09:57:46,68,38,negative,50,8.10,0.00,1,0,3779,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
618,619,2173,385.0000,3,,2019-02-07 22:19:19,2019-05-06 06:00:16,1,2019-02-15 06:47:34,322,NULL,0,NULL,2019-W5-2,2019-05-06 06:00:16,80,50,negative,50,7.70,0.00,1,0,3781,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
619,620,1677,45.0000,3,,2019-02-08 15:13:34,2019-04-30 11:19:07,1,2019-02-15 06:37:04,322,NULL,0,NULL,2019-W5-2,2019-04-30 11:19:07,74,44,negative,1,45.00,0.00,1,0,3603,30,Custom Sample Production Hat,Hidy Zhao
620,621,2180,45.0000,3,,2019-02-08 15:13:43,2019-04-30 11:19:25,1,2019-02-15 06:36:30,322,NULL,0,NULL,2019-W5-2,2019-04-30 11:19:25,74,44,negative,1,45.00,0.00,1,0,3603,30,Custom Sample Production Hat,Hidy Zhao
621,622,2178,21.0000,3,,2019-02-08 16:17:57,2019-04-12 02:07:01,1,2019-02-15 06:46:34,322,NULL,0,NULL,2019-W5-2,2019-04-12 02:07:01,56,26,negative,60,0.35,7.00,1,0,3783,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
622,623,2130,395.0000,3,,2019-02-08 16:34:40,2019-04-30 11:14:24,1,2019-02-15 06:45:44,322,NULL,0,NULL,2019-W5-2,2019-04-30 11:14:24,74,44,negative,50,7.90,0.00,1,0,3767,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
623,624,2131,405.0000,3,,2019-02-08 16:34:53,2019-05-06 06:01:18,1,2019-02-15 06:44:46,322,NULL,0,NULL,2019-W5-2,2019-05-06 06:01:18,80,50,negative,50,8.10,0.00,1,0,3767,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
626,627,2133,45.0000,3,,2019-02-08 20:07:05,2019-04-30 11:18:49,1,2019-02-15 06:40:35,322,NULL,0,NULL,2019-W5-2,2019-04-30 11:18:49,74,44,negative,1,45.00,0.00,1,0,3766,30,Custom Sample Production Hat,Hidy Zhao
627,628,2175,610.0000,3,,2019-02-11 16:14:37,2019-05-06 06:00:56,1,2019-02-15 06:39:16,322,NULL,0,NULL,2019-W6-1,2019-05-06 06:00:56,80,50,negative,100,6.10,0.00,1,0,3782,30,Custom Camp Cap - 5 Panel - 100pcs,Hidy Zhao
629,630,2195,288.0000,3,,2019-02-12 17:14:30,2019-04-12 03:58:44,1,2019-02-19 07:07:49,322,NULL,0,NULL,2019-W6-1,2019-04-12 03:58:44,52,22,negative,30,9.60,0.00,1,0,3788,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
630,631,2188,480.0000,3,,2019-02-13 21:28:25,2019-04-24 09:59:09,1,2019-02-19 07:08:15,322,NULL,0,NULL,2019-W6-1,2019-04-24 09:59:09,64,34,negative,100,4.80,0.00,1,0,3785,30,Beanie Hat - Custom Embellishment - 100pcs,Hidy Zhao
631,632,2191,395.0000,3,,2019-02-14 22:08:06,2019-03-29 10:02:53,1,2019-02-19 07:15:22,322,NULL,0,NULL,2019-W6-2,2019-03-29 10:02:53,38,8,negative,50,7.90,0.00,1,0,3786,30,Strapback - 6 Panel - 50pcs,Hidy Zhao
632,633,2210,67.5000,3,,2019-02-15 18:02:49,2019-03-22 09:45:00,1,2019-02-19 07:16:23,322,NULL,0,NULL,2019-W6-2,2019-03-22 09:45:00,31,1,negative,30,2.25,0.00,1,0,3794,30,Beanie Hat - Custom Embellishment - 30pcs,Hidy Zhao
633,634,2021,564.0000,3,,2019-02-15 18:37:13,2019-03-29 10:00:38,1,2019-02-19 07:08:47,322,NULL,0,NULL,2019-W6-2,2019-03-29 10:00:38,38,8,negative,60,9.40,0.00,1,0,3728,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
634,635,2212,282.0000,3,,2019-02-15 19:32:43,2019-03-22 10:00:44,1,2019-02-19 07:08:34,322,NULL,1,2019-03-12 07:00:00,2019-W6-2,2019-03-22 10:00:44,31,20,negative,30,9.40,0.00,1,0,3795,30,Strapback - 5 Panel - 30pcs,Hidy Zhao
635,636,2214,282.0000,3,,2019-02-15 19:33:02,2019-03-22 10:01:04,1,2019-02-19 07:11:58,322,NULL,1,2019-03-12 07:00:00,2019-W6-2,2019-03-22 10:01:04,31,20,negative,30,9.40,0.00,1,0,3795,30,Strapback - 5 Panel - 30pcs,Hidy Zhao
636,637,2161,10.5000,3,,2019-02-18 16:35:21,2019-04-12 02:15:29,1,2019-02-22 09:46:24,322,NULL,0,NULL,2019-W7-1,2019-04-12 02:15:29,49,19,negative,1,10.50,3.00,1,0,3776,30,Begin Proofing,Hidy Zhao
637,638,2218,297.6000,3,,2019-02-18 16:47:28,2019-03-29 10:04:04,1,2019-02-22 09:53:34,322,NULL,0,NULL,2019-W7-1,2019-03-29 10:04:04,35,5,negative,32,9.30,0.00,1,0,3796,30,Custom Camp Cap - 5 Panel - Custom QTY,Hidy Zhao
638,639,2203,35.0000,3,,2019-02-18 18:02:06,2019-02-28 10:07:40,1,2019-02-22 09:43:20,322,NULL,1,2019-03-04 08:00:00,2019-W7-1,2019-02-28 10:07:40,6,6,negative,100,0.35,10.00,1,0,3791,30,Beanie Hat - Custom Embellishment - 100pcs,Hidy Zhao
640,641,2227,35.0000,3,,2019-02-20 19:49:43,2019-05-06 10:02:07,1,2019-02-22 09:48:25,322,NULL,0,NULL,2019-W7-1,2019-05-06 10:02:07,73,43,negative,100,0.35,10.00,1,0,3799,30,Beanie Hat - Custom Embellishment - 100pcs,Hidy Zhao
641,642,2164,39.0000,3,,2019-02-20 19:57:29,2019-03-29 10:00:54,1,2019-02-22 09:47:05,322,NULL,0,NULL,2019-W7-1,2019-03-29 10:00:54,35,5,negative,60,0.65,6.00,1,0,3778,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
642,643,2016,50.0000,3,,2019-02-21 19:09:40,2019-04-12 01:54:56,1,2019-03-01 09:05:00,322,NULL,0,NULL,2019-W7-2,2019-04-12 01:54:56,42,12,negative,1,50.00,0.00,1,0,3727,30,Custom Sample Production Hat,Hidy Zhao
643,644,2017,50.0000,3,,2019-02-21 19:09:53,2019-04-12 01:55:24,1,2019-03-01 09:05:23,322,NULL,0,NULL,2019-W7-2,2019-04-12 01:55:24,42,12,negative,1,50.00,0.00,1,0,3727,30,Custom Sample Production Hat,Hidy Zhao
644,645,2018,60.0000,3,,2019-02-21 19:10:06,2019-04-12 04:08:27,1,2019-03-01 09:05:41,322,NULL,0,NULL,2019-W7-2,2019-04-12 04:08:27,42,12,negative,1,60.00,0.00,1,0,3727,30,Custom Sample Production Hat,Hidy Zhao
645,646,2019,50.0000,3,,2019-02-21 19:10:26,2019-04-12 04:08:50,1,2019-03-01 09:05:54,322,NULL,0,NULL,2019-W7-2,2019-04-12 04:08:50,42,12,negative,1,50.00,0.00,1,0,3727,30,Custom Sample Production Hat,Hidy Zhao
646,647,2239,50.0000,3,,2019-02-21 19:31:45,2019-04-12 04:09:18,1,2019-03-01 09:06:16,322,NULL,0,NULL,2019-W7-2,2019-04-12 04:09:18,42,12,negative,1,50.00,0.00,1,0,3727,30,Custom Sample Production Hat,Hidy Zhao
647,648,2249,340.0000,3,,2019-02-25 15:49:20,2019-04-12 03:55:57,1,2019-03-01 09:07:28,322,NULL,0,NULL,2019-W8-1,2019-04-12 03:55:57,42,12,negative,50,6.80,0.00,1,0,3807,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
